Subject,Condition,ListNum,Block,Recall,Direction,Jol
92,D,61,1,1,U,15
92,D,62,1,0,U,0
92,D,63,1,1,U,17
92,D,64,1,0,U,34
92,D,65,1,0,U,0
92,D,66,1,0,U,34
92,D,67,1,1,U,100
92,D,68,1,1,U,21
92,D,69,1,0,U,35
92,D,70,1,0,U,10
92,D,71,1,0,U,3
92,D,72,1,0,U,100
92,D,73,1,1,U,12
92,D,74,1,0,U,100
92,D,75,1,1,U,100
92,D,76,1,0,U,30
92,D,77,1,0,U,0
92,D,78,1,1,U,2
92,D,79,1,0,U,46
92,D,80,1,0,U,17
96,D,1,1,1,F,60
96,D,2,1,1,F,60
96,D,3,1,1,F,40
96,D,4,1,1,F,75
96,D,5,1,0,F,80
96,D,6,1,0,F,30
96,D,7,1,1,F,60
96,D,8,1,1,F,70
96,D,9,1,1,F,70
96,D,10,1,1,F,60
96,D,11,1,0,F,80
96,D,12,1,0,F,70
96,D,13,1,1,F,75
96,D,14,1,1,F,60
96,D,15,1,1,F,60
96,D,16,1,1,F,60
96,D,17,1,1,F,50
96,D,18,1,0,F,70
96,D,19,1,0,F,60
96,D,20,1,1,F,60
96,D,21,1,0,B,70
96,D,22,1,0,B,30
96,D,23,1,0,B,60
96,D,24,1,0,B,30
96,D,25,1,0,B,20
96,D,26,1,0,B,80
96,D,27,1,1,B,60
96,D,28,1,1,B,60
96,D,29,1,0,B,80
96,D,30,1,0,B,70
96,D,31,1,0,B,80
96,D,32,1,0,B,50
96,D,33,1,0,B,60
96,D,34,1,0,B,60
96,D,35,1,0,B,50
96,D,36,1,0,B,60
96,D,37,1,0,B,40
96,D,38,1,0,B,40
96,D,39,1,1,B,60
96,D,40,1,1,S,80
96,D,41,1,0,S,76
96,D,42,1,0,S,80
96,D,43,1,0,S,20
96,D,44,1,0,S,60
96,D,45,1,1,S,50
96,D,46,1,1,S,50
96,D,47,1,1,S,70
96,D,48,1,1,S,80
96,D,49,1,0,S,70
96,D,50,1,1,S,80
96,D,51,1,0,S,90
96,D,52,1,1,S,50
96,D,53,1,0,S,80
96,D,54,1,0,S,20
96,D,55,1,0,S,50
96,D,56,1,1,S,80
96,D,57,1,0,S,30
96,D,58,1,0,S,76
96,D,59,1,0,S,60
96,D,60,1,0,U,30
96,D,61,1,0,U,50
96,D,62,1,0,U,30
96,D,63,1,0,U,30
96,D,64,1,0,U,70
96,D,65,1,0,U,35
96,D,66,1,0,U,20
96,D,67,1,0,U,30
96,D,68,1,0,U,20
96,D,69,1,0,U,30
96,D,70,1,0,U,40
96,D,71,1,0,U,30
96,D,72,1,1,U,70
96,D,73,1,0,U,35
96,D,74,1,0,U,0
96,D,75,1,0,U,50
96,D,76,1,0,U,40
96,D,77,1,0,U,40
96,D,78,1,0,U,20
96,D,79,1,0,U,55
96,D,80,1,0,U,30
104,D,1,1,0,F,20
104,D,2,1,1,F,90
104,D,3,1,1,F,60
104,D,4,1,1,F,18
104,D,5,1,1,F,30
104,D,6,1,1,F,40
104,D,7,1,0,F,100
104,D,8,1,1,F,100
104,D,9,1,1,F,100
104,D,10,1,1,F,100
104,D,11,1,1,F,100
104,D,12,1,1,F,100
104,D,13,1,1,F,100
104,D,14,1,1,F,49
104,D,15,1,1,F,80
104,D,16,1,1,F,100
104,D,17,1,1,F,50
104,D,18,1,0,F,100
104,D,19,1,1,F,100
104,D,20,1,1,F,15
104,D,21,1,0,B,10
104,D,22,1,0,B,10
104,D,23,1,0,B,40
104,D,24,1,0,B,60
104,D,25,1,1,B,100
104,D,26,1,0,B,20
104,D,27,1,0,B,10
104,D,28,1,0,B,75
104,D,29,1,0,B,60
104,D,30,1,0,B,100
104,D,31,1,0,B,30
104,D,32,1,1,B,100
104,D,33,1,1,B,0
104,D,34,1,0,B,20
104,D,35,1,0,B,10
104,D,36,1,1,B,50
104,D,37,1,1,B,100
104,D,38,1,1,B,23
104,D,39,1,1,B,100
104,D,40,1,1,S,100
104,D,41,1,0,S,75
104,D,42,1,0,S,100
104,D,43,1,1,S,80
104,D,44,1,1,S,100
104,D,45,1,1,S,75
104,D,46,1,1,S,15
104,D,47,1,0,S,100
104,D,48,1,0,S,100
104,D,49,1,1,S,15
104,D,50,1,0,S,10
104,D,51,1,1,S,100
104,D,52,1,1,S,100
104,D,53,1,0,S,75
104,D,54,1,0,S,10
104,D,55,1,1,S,60
104,D,56,1,1,S,100
104,D,57,1,0,S,15
104,D,58,1,0,S,100
104,D,59,1,0,S,100
104,D,60,1,0,U,10
104,D,61,1,0,U,10
104,D,62,1,0,U,10
104,D,63,1,0,U,10
104,D,64,1,0,U,10
104,D,65,1,0,U,10
104,D,66,1,0,U,20
104,D,67,1,1,U,10
104,D,68,1,0,U,10
104,D,69,1,0,U,10
104,D,70,1,0,U,0
104,D,71,1,0,U,10
104,D,72,1,1,U,100
104,D,73,1,0,U,20
104,D,74,1,0,U,65
104,D,75,1,0,U,10
104,D,76,1,0,U,30
104,D,77,1,0,U,10
104,D,78,1,0,U,10
104,D,79,1,0,U,50
104,D,80,1,0,U,30
108,D,1,1,1,F,100
108,D,2,1,1,F,75
108,D,3,1,1,F,100
108,D,4,1,0,F,100
108,D,5,1,1,F,75
108,D,6,1,0,F,50
108,D,7,1,0,F,50
108,D,8,1,1,F,100
108,D,9,1,1,F,100
108,D,10,1,1,F,75
108,D,11,1,1,F,100
108,D,12,1,1,F,75
108,D,13,1,1,F,75
108,D,14,1,1,F,75
108,D,15,1,0,F,100
108,D,16,1,1,F,100
108,D,17,1,1,F,100
108,D,18,1,0,F,100
108,D,19,1,0,F,100
108,D,20,1,1,F,75
108,D,21,1,1,B,85
108,D,22,1,0,B,75
108,D,23,1,0,B,75
108,D,24,1,0,B,1
108,D,25,1,0,B,50
108,D,26,1,1,B,50
108,D,27,1,0,B,75
108,D,28,1,1,B,75
108,D,29,1,1,B,100
108,D,30,1,0,B,75
108,D,31,1,0,B,100
108,D,32,1,1,B,100
108,D,33,1,0,B,100
108,D,34,1,0,B,75
108,D,35,1,0,B,75
108,D,36,1,0,B,50
108,D,37,1,0,B,50
108,D,38,1,0,B,100
108,D,39,1,0,B,75
108,D,40,1,0,S,100
108,D,41,1,0,S,100
108,D,42,1,0,S,75
108,D,43,1,0,S,40
108,D,44,1,1,S,75
108,D,45,1,0,S,100
108,D,46,1,1,S,75
108,D,47,1,1,S,75
108,D,48,1,1,S,75
108,D,49,1,1,S,75
108,D,50,1,1,S,85
108,D,51,1,0,S,100
108,D,52,1,1,S,50
108,D,53,1,1,S,100
108,D,54,1,1,S,50
108,D,55,1,0,S,100
108,D,56,1,1,S,75
108,D,57,1,0,S,1
108,D,58,1,0,S,100
108,D,59,1,0,S,100
108,D,60,1,0,U,1
108,D,61,1,0,U,50
108,D,62,1,0,U,40
108,D,63,1,0,U,44
108,D,64,1,0,U,1
108,D,65,1,0,U,1
108,D,66,1,0,U,40
108,D,67,1,0,U,1
108,D,68,1,0,U,1
108,D,69,1,0,U,1
108,D,70,1,0,U,1
108,D,71,1,0,U,50
108,D,72,1,1,U,75
108,D,73,1,0,U,30
108,D,74,1,0,U,10
108,D,75,1,0,U,50
108,D,76,1,0,U,50
108,D,77,1,0,U,30
108,D,78,1,1,U,85
108,D,79,1,0,U,1
108,D,80,1,0,U,50
80,D,1,2,0,F,55
80,D,2,2,1,F,50
80,D,3,2,0,F,56
80,D,4,2,0,F,56
80,D,5,2,1,F,67
80,D,6,2,0,F,67
80,D,7,2,0,F,67
80,D,8,2,0,F,76
80,D,9,2,1,F,67
80,D,10,2,0,F,56
80,D,11,2,0,F,67
80,D,12,2,1,F,67
80,D,13,2,0,F,56
80,D,14,2,0,F,78
80,D,15,2,0,F,67
80,D,16,2,1,F,67
80,D,17,2,1,F,56
80,D,18,2,1,F,57
80,D,19,2,1,F,56
80,D,20,2,0,F,56
80,D,21,2,0,B,56
80,D,22,2,0,B,56
80,D,23,2,0,B,56
80,D,24,2,0,B,67
80,D,25,2,0,B,67
80,D,26,2,0,B,67
80,D,27,2,0,B,56
80,D,28,2,0,B,56
80,D,29,2,1,B,67
80,D,30,2,0,B,56
80,D,31,2,1,B,56
80,D,32,2,0,B,56
80,D,33,2,0,B,56
80,D,34,2,0,B,67
80,D,35,2,0,B,56
80,D,36,2,1,B,67
80,D,37,2,0,B,67
80,D,38,2,0,B,67
80,D,39,2,1,B,78
80,D,40,2,0,S,55
80,D,41,2,0,S,45
80,D,42,2,1,S,30
80,D,43,2,0,S,67
80,D,44,2,0,S,78
80,D,45,2,0,S,78
80,D,46,2,0,S,67
80,D,47,2,0,S,55
80,D,48,2,1,S,67
80,D,49,2,0,S,67
80,D,50,2,0,S,56
80,D,51,2,1,S,56
80,D,52,2,0,S,66
80,D,53,2,0,S,67
80,D,54,2,0,S,67
80,D,55,2,0,S,67
80,D,56,2,1,S,56
80,D,57,2,0,S,56
80,D,58,2,1,S,67
80,D,59,2,0,S,67
80,D,60,2,1,U,56
80,D,61,2,0,U,67
80,D,62,2,0,U,56
80,D,63,2,0,U,67
80,D,64,2,0,U,56
80,D,65,2,0,U,56
80,D,66,2,0,U,67
80,D,67,2,0,U,67
80,D,68,2,0,U,56
80,D,69,2,0,U,50
80,D,70,2,0,U,67
80,D,71,2,0,U,67
80,D,72,2,0,U,56
80,D,73,2,0,U,67
80,D,74,2,0,U,50
80,D,75,2,0,U,67
80,D,76,2,0,U,50
80,D,77,2,0,U,0
80,D,78,2,0,U,55
80,D,79,2,0,U,67
80,D,80,2,0,U,56
84,D,1,2,1,F,64
84,D,2,2,1,F,10
84,D,3,2,1,F,5
84,D,4,2,0,F,0
84,D,5,2,1,F,100
84,D,6,2,0,F,10
84,D,7,2,0,F,100
84,D,8,2,1,F,89
84,D,9,2,1,F,0
84,D,10,2,1,F,100
84,D,11,2,1,F,86
84,D,12,2,1,F,0
84,D,13,2,1,F,97
84,D,14,2,0,F,100
84,D,15,2,0,F,100
84,D,16,2,0,F,100
84,D,17,2,1,F,100
84,D,18,2,1,F,64
84,D,19,2,1,F,100
84,D,20,2,1,F,100
84,D,21,2,0,B,0
84,D,22,2,1,B,100
84,D,23,2,0,B,100
84,D,24,2,0,B,100
84,D,25,2,0,B,100
84,D,26,2,0,B,3
84,D,27,2,0,B,4
84,D,28,2,0,B,1
84,D,29,2,1,B,100
84,D,30,2,0,B,90
84,D,31,2,0,B,100
84,D,32,2,0,B,64
84,D,33,2,0,B,0
84,D,34,2,0,B,75
84,D,35,2,0,B,100
84,D,36,2,1,B,0
84,D,37,2,1,B,100
84,D,38,2,0,B,1
84,D,39,2,1,B,100
84,D,40,2,0,S,0
84,D,41,2,0,S,100
84,D,42,2,0,S,100
84,D,43,2,0,S,100
84,D,44,2,0,S,100
84,D,45,2,0,S,100
84,D,46,2,1,S,100
84,D,47,2,0,S,90
84,D,48,2,1,S,90
84,D,49,2,1,S,86
84,D,50,2,1,S,1
84,D,51,2,1,S,100
84,D,52,2,1,S,100
84,D,53,2,0,S,100
84,D,54,2,0,S,100
84,D,55,2,0,S,100
84,D,56,2,1,S,100
84,D,57,2,1,S,80
84,D,58,2,0,S,100
84,D,59,2,0,S,1
84,D,60,2,1,U,100
84,D,61,2,0,U,97
84,D,62,2,0,U,50
84,D,63,2,0,U,1
84,D,64,2,0,U,3
84,D,65,2,0,U,65
84,D,66,2,0,U,10
84,D,67,2,0,U,1
84,D,68,2,0,U,1
84,D,69,2,0,U,0
84,D,70,2,0,U,53
84,D,71,2,0,U,20
84,D,72,2,0,U,1
84,D,73,2,1,U,67
84,D,74,2,0,U,76
84,D,75,2,0,U,43
84,D,76,2,0,U,6
84,D,77,2,0,U,1
84,D,78,2,0,U,1
84,D,79,2,0,U,100
84,D,80,2,0,U,1
88,D,1,2,1,F,100
88,D,2,2,1,F,100
88,D,3,2,1,F,100
88,D,4,2,0,F,12
88,D,5,2,1,F,100
88,D,6,2,1,F,100
88,D,7,2,0,F,35
88,D,8,2,0,F,90
88,D,9,2,0,F,100
88,D,10,2,1,F,98
88,D,11,2,0,F,86
88,D,12,2,1,F,90
88,D,13,2,0,F,55
88,D,14,2,0,F,100
88,D,15,2,0,F,12
88,D,16,2,0,F,100
88,D,17,2,0,F,55
88,D,18,2,1,F,36
88,D,19,2,1,F,90
88,D,20,2,0,F,36
88,D,21,2,0,B,1
88,D,22,2,0,B,100
88,D,23,2,0,B,100
88,D,24,2,0,B,100
88,D,25,2,0,B,20
88,D,26,2,0,B,89
88,D,27,2,1,B,100
88,D,28,2,0,B,100
88,D,29,2,0,B,10
88,D,30,2,0,B,36
88,D,31,2,0,B,82
88,D,32,2,0,B,96
88,D,33,2,0,B,20
88,D,34,2,0,B,70
88,D,35,2,0,B,55
88,D,36,2,0,B,79
88,D,37,2,0,B,100
88,D,38,2,0,B,13
88,D,39,2,0,B,100
88,D,40,2,0,S,44
88,D,41,2,0,S,100
88,D,42,2,1,S,85
88,D,43,2,0,S,36
88,D,44,2,0,S,55
88,D,45,2,0,S,100
88,D,46,2,0,S,56
88,D,47,2,1,S,100
88,D,48,2,1,S,100
88,D,49,2,1,S,100
88,D,50,2,0,S,94
88,D,51,2,1,S,100
88,D,52,2,0,S,30
88,D,53,2,1,S,100
88,D,54,2,0,S,16
88,D,55,2,0,S,100
88,D,56,2,1,S,100
88,D,57,2,1,S,100
88,D,58,2,1,S,100
88,D,59,2,0,S,44
88,D,60,2,1,U,86
88,D,61,2,0,U,2
88,D,62,2,0,U,25
88,D,63,2,0,U,63
88,D,64,2,0,U,25
88,D,65,2,0,U,22
88,D,66,2,0,U,19
88,D,67,2,0,U,45
88,D,68,2,0,U,47
88,D,69,2,0,U,1
88,D,70,2,0,U,61
88,D,71,2,0,U,25
88,D,72,2,0,U,32
88,D,73,2,0,U,40
88,D,74,2,0,U,36
88,D,75,2,0,U,25
88,D,76,2,0,U,50
88,D,77,2,0,U,43
88,D,78,2,0,U,13
88,D,79,2,0,U,23
88,D,80,2,0,U,41
92,D,1,2,1,F,100
92,D,2,2,1,F,57
92,D,3,2,1,F,30
92,D,4,2,1,F,97
92,D,5,2,0,F,55
92,D,6,2,0,F,96
92,D,7,2,0,F,59
92,D,8,2,1,F,78
92,D,9,2,1,F,100
92,D,10,2,0,F,52
92,D,11,2,1,F,1
92,D,12,2,1,F,99
92,D,13,2,1,F,89
92,D,14,2,0,F,2
92,D,15,2,1,F,100
92,D,16,2,1,F,49
92,D,17,2,1,F,89
92,D,18,2,1,F,89
92,D,19,2,1,F,89
92,D,20,2,0,F,9
92,D,21,2,0,B,92
92,D,22,2,1,B,48
92,D,23,2,0,B,100
92,D,24,2,1,B,100
92,D,25,2,1,B,7
92,D,26,2,0,B,81
92,D,27,2,0,B,13
92,D,28,2,0,B,99
92,D,29,2,1,B,78
92,D,30,2,0,B,43
92,D,31,2,0,B,87
92,D,32,2,0,B,9
92,D,33,2,0,B,95
92,D,34,2,0,B,41
92,D,35,2,0,B,99
92,D,36,2,1,B,68
92,D,37,2,0,B,72
92,D,38,2,1,B,13
92,D,39,2,0,B,34
92,D,40,2,0,S,100
92,D,41,2,1,S,100
92,D,42,2,0,S,85
92,D,43,2,0,S,72
92,D,44,2,0,S,99
92,D,45,2,0,S,100
92,D,46,2,0,S,99
92,D,47,2,1,S,75
92,D,48,2,1,S,100
92,D,49,2,1,S,3
92,D,50,2,1,S,55
92,D,51,2,1,S,98
92,D,52,2,1,S,79
92,D,53,2,1,S,98
92,D,54,2,1,S,34
92,D,55,2,1,S,87
92,D,56,2,1,S,43
92,D,57,2,1,S,100
92,D,58,2,1,S,100
92,D,59,2,0,S,0
92,D,60,2,1,U,91
92,D,61,2,0,U,52
92,D,62,2,0,U,11
92,D,63,2,1,U,79
92,D,64,2,1,U,99
92,D,65,2,0,U,78
92,D,66,2,0,U,23
92,D,67,2,0,U,58
92,D,68,2,0,U,32
92,D,69,2,1,U,13
92,D,70,2,0,U,55
92,D,71,2,0,U,23
92,D,72,2,1,U,92
92,D,73,2,0,U,4
92,D,74,2,1,U,54
92,D,75,2,0,U,10
92,D,76,2,0,U,22
92,D,77,2,0,U,89
92,D,78,2,0,U,2
92,D,79,2,0,U,42
92,D,80,2,1,U,2
96,D,1,2,0,F,30
96,D,2,2,1,F,80
96,D,3,2,1,F,70
96,D,4,2,0,F,30
96,D,5,2,1,F,70
96,D,6,2,0,F,80
96,D,7,2,1,F,30
96,D,8,2,1,F,80
96,D,9,2,1,F,60
96,D,10,2,0,F,50
96,D,11,2,0,F,40
96,D,12,2,1,F,80
96,D,13,2,0,F,70
96,D,14,2,1,F,50
96,D,15,2,0,F,20
96,D,16,2,0,F,70
96,D,17,2,0,F,20
96,D,18,2,1,F,70
96,D,19,2,1,F,50
96,D,20,2,1,F,60
96,D,21,2,0,B,20
96,D,22,2,1,B,70
96,D,23,2,0,B,70
96,D,24,2,0,B,30
96,D,25,2,0,B,40
96,D,26,2,0,B,30
96,D,27,2,0,B,30
96,D,28,2,0,B,30
96,D,29,2,0,B,80
96,D,30,2,0,B,30
96,D,31,2,0,B,70
96,D,32,2,0,B,40
96,D,33,2,0,B,30
96,D,34,2,1,B,30
96,D,35,2,1,B,70
96,D,36,2,0,B,30
96,D,37,2,1,B,80
96,D,38,2,0,B,30
96,D,39,2,0,B,40
96,D,40,2,0,S,20
96,D,41,2,1,S,70
96,D,42,2,1,S,70
96,D,43,2,1,S,70
96,D,44,2,0,S,40
96,D,45,2,1,S,70
96,D,46,2,0,S,40
96,D,47,2,1,S,60
96,D,48,2,1,S,60
96,D,49,2,1,S,50
96,D,50,2,1,S,55
96,D,51,2,1,S,80
96,D,52,2,1,S,50
96,D,53,2,0,S,70
96,D,54,2,0,S,70
96,D,55,2,1,S,70
96,D,56,2,1,S,70
96,D,57,2,0,S,60
96,D,58,2,1,S,50
96,D,59,2,0,S,0
96,D,60,2,1,U,70
96,D,61,2,0,U,30
96,D,62,2,0,U,20
96,D,63,2,0,U,70
96,D,64,2,0,U,50
96,D,65,2,0,U,40
96,D,66,2,0,U,50
96,D,67,2,0,U,30
96,D,68,2,0,U,30
96,D,69,2,0,U,20
96,D,70,2,0,U,0
96,D,71,2,0,U,50
96,D,72,2,0,U,40
96,D,73,2,0,U,30
96,D,74,2,0,U,20
96,D,75,2,0,U,40
96,D,76,2,0,U,30
96,D,77,2,0,U,3
96,D,78,2,0,U,10
96,D,79,2,0,U,75
96,D,80,2,0,U,30
104,D,1,2,1,F,35
104,D,2,2,1,F,15
104,D,3,2,1,F,15
104,D,4,2,1,F,0
104,D,5,2,0,F,25
104,D,6,2,0,F,50
104,D,7,2,0,F,25
104,D,8,2,0,F,50
104,D,9,2,1,F,10
104,D,10,2,0,F,20
104,D,11,2,1,F,10
104,D,12,2,1,F,10
104,D,13,2,1,F,10
104,D,14,2,0,F,15
104,D,15,2,0,F,0
104,D,16,2,0,F,15
104,D,17,2,1,F,0
104,D,18,2,1,F,10
104,D,19,2,0,F,25
104,D,20,2,0,F,20
104,D,21,2,0,B,10
104,D,22,2,1,B,15
104,D,23,2,0,B,15
104,D,24,2,0,B,15
104,D,25,2,0,B,35
104,D,26,2,0,B,10
104,D,27,2,0,B,10
104,D,28,2,0,B,10
104,D,29,2,0,B,15
104,D,30,2,0,B,10
104,D,31,2,0,B,35
104,D,32,2,0,B,50
104,D,33,2,0,B,50
104,D,34,2,1,B,25
104,D,35,2,0,B,20
104,D,36,2,1,B,0
104,D,37,2,1,B,14
104,D,38,2,0,B,10
104,D,39,2,1,B,15
104,D,40,2,0,S,0
104,D,41,2,1,S,50
104,D,42,2,0,S,15
104,D,43,2,1,S,10
104,D,44,2,0,S,10
104,D,45,2,0,S,35
104,D,46,2,0,S,10
104,D,47,2,1,S,20
104,D,48,2,1,S,10
104,D,49,2,0,S,15
104,D,50,2,0,S,10
104,D,51,2,1,S,10
104,D,52,2,1,S,15
104,D,53,2,1,S,25
104,D,54,2,0,S,25
104,D,55,2,1,S,50
104,D,56,2,0,S,15
104,D,57,2,1,S,15
104,D,58,2,0,S,10
104,D,59,2,0,S,0
104,D,60,2,0,U,15
104,D,61,2,0,U,0
104,D,62,2,0,U,0
104,D,63,2,0,U,15
104,D,64,2,0,U,0
104,D,65,2,0,U,0
104,D,66,2,0,U,0
104,D,67,2,0,U,45
104,D,68,2,0,U,0
104,D,69,2,0,U,0
104,D,70,2,0,U,10
104,D,71,2,0,U,10
104,D,72,2,0,U,0
104,D,73,2,0,U,15
104,D,74,2,1,U,0
104,D,75,2,0,U,10
104,D,76,2,0,U,0
104,D,77,2,0,U,0
104,D,78,2,0,U,0
104,D,79,2,0,U,0
104,D,80,2,0,U,0
108,D,1,2,0,F,75
108,D,2,2,1,F,100
108,D,3,2,1,F,75
108,D,4,2,0,F,75
108,D,5,2,0,F,85
108,D,6,2,0,F,100
108,D,7,2,1,F,100
108,D,8,2,0,F,75
108,D,9,2,1,F,100
108,D,10,2,0,F,100
108,D,11,2,1,F,50
108,D,12,2,1,F,75
108,D,13,2,0,F,100
108,D,14,2,0,F,75
108,D,15,2,1,F,100
108,D,16,2,0,F,100
108,D,17,2,1,F,75
108,D,18,2,1,F,100
108,D,19,2,1,F,85
108,D,20,2,0,F,85
108,D,21,2,0,B,75
108,D,22,2,0,B,100
108,D,23,2,0,B,85
108,D,24,2,0,B,100
108,D,25,2,0,B,85
108,D,26,2,0,B,75
108,D,27,2,0,B,100
108,D,28,2,0,B,85
108,D,29,2,0,B,75
108,D,30,2,0,B,40
108,D,31,2,0,B,100
108,D,32,2,0,B,100
108,D,33,2,0,B,75
108,D,34,2,1,B,100
108,D,35,2,0,B,85
108,D,36,2,0,B,100
108,D,37,2,1,B,75
108,D,38,2,0,B,100
108,D,39,2,0,B,100
108,D,40,2,0,S,50
108,D,41,2,0,S,75
108,D,42,2,1,S,85
108,D,43,2,0,S,100
108,D,44,2,0,S,75
108,D,45,2,1,S,100
108,D,46,2,1,S,100
108,D,47,2,1,S,85
108,D,48,2,1,S,100
108,D,49,2,0,S,75
108,D,50,2,1,S,100
108,D,51,2,0,S,100
108,D,52,2,0,S,75
108,D,53,2,0,S,100
108,D,54,2,0,S,75
108,D,55,2,0,S,100
108,D,56,2,0,S,100
108,D,57,2,0,S,100
108,D,58,2,1,S,75
108,D,59,2,0,S,27
108,D,60,2,0,U,85
108,D,61,2,0,U,85
108,D,62,2,0,U,75
108,D,63,2,0,U,75
108,D,64,2,0,U,30
108,D,65,2,0,U,30
108,D,66,2,0,U,30
108,D,67,2,0,U,75
108,D,68,2,0,U,75
108,D,69,2,0,U,85
108,D,70,2,0,U,50
108,D,71,2,0,U,30
108,D,72,2,0,U,30
108,D,73,2,0,U,50
108,D,74,2,0,U,40
108,D,75,2,0,U,1
108,D,76,2,0,U,30
108,D,77,2,0,U,30
108,D,78,2,0,U,85
108,D,79,2,0,U,75
108,D,80,2,0,U,85
